"customer_id","total_orders","total_spent","avg_order_value","lifetime_purchases","f_score","m_score","fm_score","customer_segment"
923,1,60,60.0000000000000000,13,4,3,7,Loyal
1603,1,48,48.0000000000000000,13,4,4,8,Champions
1630,1,88,88.0000000000000000,13,4,1,5,Potential
1502,1,55,55.0000000000000000,13,4,3,7,Loyal
2831,1,90,90.0000000000000000,13,4,1,5,Potential
863,1,84,84.0000000000000000,13,4,2,6,Loyal
2770,1,89,89.0000000000000000,13,4,1,5,Potential
260,1,57,57.0000000000000000,13,4,3,7,Loyal
766,1,99,99.0000000000000000,13,4,1,5,Potential
1163,1,92,92.0000000000000000,13,4,1,5,Potential
3578,1,35,35.0000000000000000,13,4,4,8,Champions
1922,1,36,36.0000000000000000,13,4,4,8,Champions
851,1,20,20.0000000000000000,13,4,5,9,Champions
2005,1,70,70.0000000000000000,13,4,2,6,Loyal
944,1,63,63.0000000000000000,13,4,3,7,Loyal
767,1,48,48.0000000000000000,13,4,4,8,Champions
407,1,55,55.0000000000000000,13,4,3,7,Loyal
2454,1,95,95.0000000000000000,13,4,1,5,Potential
2033,1,36,36.0000000000000000,13,4,4,8,Champions
1197,1,88,88.0000000000000000,13,4,1,5,Potential
1441,1,76,76.0000000000000000,13,4,2,6,Loyal
3357,1,48,48.0000000000000000,13,4,4,8,Champions
1552,1,29,29.0000000000000000,13,4,5,9,Champions
3452,1,73,73.0000000000000000,13,4,2,6,Loyal
2941,1,85,85.0000000000000000,13,4,1,5,Potential
27,1,20,20.0000000000000000,13,4,5,9,Champions
2274,1,96,96.0000000000000000,13,4,1,5,Potential
3398,1,38,38.0000000000000000,13,4,4,8,Champions
371,1,34,34.0000000000000000,13,4,5,9,Champions
276,1,85,85.0000000000000000,13,4,1,5,Potential
2593,1,23,23.0000000000000000,13,4,5,9,Champions
1037,1,47,47.0000000000000000,13,4,4,8,Champions
3560,1,25,25.0000000000000000,13,4,5,9,Champions
3067,1,48,48.0000000000000000,13,4,4,8,Champions
748,1,74,74.0000000000000000,13,4,2,6,Loyal
2673,1,28,28.0000000000000000,13,4,5,9,Champions
3456,1,89,89.0000000000000000,13,4,1,5,Potential
3763,1,94,94.0000000000000000,13,4,1,5,Potential
2542,1,58,58.0000000000000000,13,4,3,7,Loyal
1518,1,41,41.0000000000000000,12,4,4,8,Champions
1414,1,79,79.0000000000000000,12,4,2,6,Loyal
561,1,48,48.0000000000000000,12,4,4,8,Champions
729,1,78,78.0000000000000000,12,4,2,6,Loyal
986,1,80,80.0000000000000000,12,4,2,6,Loyal
2115,1,51,51.0000000000000000,12,4,4,8,Champions
1950,1,80,80.0000000000000000,12,4,2,6,Loyal
1776,1,47,47.0000000000000000,12,4,4,8,Champions
965,1,51,51.0000000000000000,12,4,4,8,Champions
582,1,100,100.0000000000000000,12,4,1,5,Potential
181,1,81,81.0000000000000000,12,4,2,6,Loyal
2619,1,77,77.0000000000000000,12,4,2,6,Loyal
2772,1,52,52.0000000000000000,12,4,3,7,Loyal
3374,1,52,52.0000000000000000,12,4,3,7,Loyal
3648,1,45,45.0000000000000000,12,4,4,8,Champions
136,1,81,81.0000000000000000,12,4,2,6,Loyal
404,1,45,45.0000000000000000,12,4,4,8,Champions
1335,1,52,52.0000000000000000,12,4,3,7,Loyal
2262,1,76,76.0000000000000000,12,4,2,6,Loyal
782,1,44,44.0000000000000000,12,4,4,8,Champions
3577,1,24,24.0000000000000000,12,4,5,9,Champions
3816,1,44,44.0000000000000000,12,4,4,8,Champions
2688,1,75,75.0000000000000000,12,4,2,6,Loyal
2914,1,83,83.0000000000000000,12,4,2,6,Loyal
1704,1,22,22.0000000000000000,12,4,5,9,Champions
225,1,83,83.0000000000000000,12,4,2,6,Loyal
1047,1,22,22.0000000000000000,12,4,5,9,Champions
1910,1,84,84.0000000000000000,12,4,2,6,Loyal
3623,1,41,41.0000000000000000,12,4,4,8,Champions
2888,1,28,28.0000000000000000,12,4,5,9,Champions
651,1,40,40.0000000000000000,12,4,4,8,Champions
2151,1,40,40.0000000000000000,12,4,4,8,Champions
960,1,99,99.0000000000000000,12,4,1,5,Potential
3470,1,85,85.0000000000000000,12,4,1,5,Potential
484,1,73,73.0000000000000000,12,4,2,6,Loyal
2130,1,57,57.0000000000000000,12,4,3,7,Loyal
2819,1,73,73.0000000000000000,12,4,2,6,Loyal
117,1,86,86.0000000000000000,12,4,1,5,Potential
3507,1,57,57.0000000000000000,12,4,3,7,Loyal
1609,1,58,58.0000000000000000,12,4,3,7,Loyal
3465,1,59,59.0000000000000000,12,4,3,7,Loyal
1730,1,21,21.0000000000000000,12,4,5,9,Champions
1893,1,30,30.0000000000000000,12,4,5,9,Champions
1312,1,87,87.0000000000000000,12,4,1,5,Potential
1732,1,87,87.0000000000000000,12,4,1,5,Potential
353,1,71,71.0000000000000000,12,4,2,6,Loyal
791,1,37,37.0000000000000000,12,4,4,8,Champions
3180,1,88,88.0000000000000000,12,4,1,5,Potential
1107,1,96,96.0000000000000000,12,4,1,5,Potential
220,1,88,88.0000000000000000,12,4,1,5,Potential
1424,1,60,60.0000000000000000,12,4,3,7,Loyal
2697,1,20,20.0000000000000000,12,4,5,9,Champions
1484,1,61,61.0000000000000000,12,4,3,7,Loyal
3145,1,70,70.0000000000000000,12,4,2,6,Loyal
3801,1,26,26.0000000000000000,12,4,5,9,Champions
2356,1,35,35.0000000000000000,12,4,4,8,Champions
2924,1,70,70.0000000000000000,12,4,2,6,Loyal
2785,1,70,70.0000000000000000,12,4,2,6,Loyal
551,1,62,62.0000000000000000,12,4,3,7,Loyal
1062,1,62,62.0000000000000000,12,4,3,7,Loyal
1123,1,62,62.0000000000000000,12,4,3,7,Loyal
1866,1,62,62.0000000000000000,12,4,3,7,Loyal
1416,1,90,90.0000000000000000,12,4,1,5,Potential
3212,1,65,65.0000000000000000,12,4,3,7,Loyal
2315,1,95,95.0000000000000000,12,4,1,5,Potential
3311,1,27,27.0000000000000000,12,4,5,9,Champions
3248,1,91,91.0000000000000000,12,4,1,5,Potential
1218,1,63,63.0000000000000000,12,4,3,7,Loyal
3445,1,63,63.0000000000000000,12,4,3,7,Loyal
3533,1,68,68.0000000000000000,12,4,3,7,Loyal
2571,1,27,27.0000000000000000,12,4,5,9,Champions
193,1,29,29.0000000000000000,12,4,5,9,Champions
2386,1,31,31.0000000000000000,12,4,5,9,Champions
386,1,93,93.0000000000000000,12,4,1,5,Potential
802,1,29,29.0000000000000000,12,4,5,9,Champions
3587,1,28,28.0000000000000000,12,4,5,9,Champions
2102,1,23,23.0000000000000000,12,4,5,9,Champions
3443,1,78,78.0000000000000000,12,4,2,6,Loyal
439,1,23,23.0000000000000000,12,4,5,9,Champions
2793,1,44,44.0000000000000000,11,4,4,8,Champions
299,1,53,53.0000000000000000,11,4,3,7,Loyal
3082,1,44,44.0000000000000000,11,4,4,8,Champions
927,1,63,63.0000000000000000,11,4,3,7,Loyal
2408,1,38,38.0000000000000000,11,4,4,8,Champions
1572,1,88,88.0000000000000000,11,4,1,5,Potential
122,1,72,72.0000000000000000,11,4,2,6,Loyal
1970,1,32,32.0000000000000000,11,4,5,9,Champions
214,1,93,93.0000000000000000,11,4,1,5,Potential
918,1,64,64.0000000000000000,11,4,3,7,Loyal
1473,1,24,24.0000000000000000,11,4,5,9,Champions
605,1,92,92.0000000000000000,11,4,1,5,Potential
3286,1,31,31.0000000000000000,11,4,5,9,Champions
2936,1,27,27.0000000000000000,11,4,5,9,Champions
3666,1,77,77.0000000000000000,11,4,2,6,Loyal
2727,1,92,92.0000000000000000,11,4,1,5,Potential
1325,1,77,77.0000000000000000,11,4,2,6,Loyal
958,1,23,23.0000000000000000,11,4,5,9,Champions
768,1,77,77.0000000000000000,11,4,2,6,Loyal
2208,1,38,38.0000000000000000,11,4,4,8,Champions
2973,1,39,39.0000000000000000,11,4,4,8,Champions
1119,1,65,65.0000000000000000,11,4,3,7,Loyal
3132,1,59,59.0000000000000000,11,4,3,7,Loyal
1010,1,30,30.0000000000000000,11,4,5,9,Champions
2420,1,40,40.0000000000000000,11,4,4,8,Champions
1964,1,30,30.0000000000000000,11,4,5,9,Champions
1046,1,79,79.0000000000000000,11,4,2,6,Loyal
1408,1,61,61.0000000000000000,11,4,3,7,Loyal
3329,1,35,35.0000000000000000,11,4,4,8,Champions
3403,1,61,61.0000000000000000,11,4,3,7,Loyal
1839,1,24,24.0000000000000000,11,4,5,9,Champions
2550,1,60,60.0000000000000000,11,4,3,7,Loyal
949,1,90,90.0000000000000000,11,4,1,5,Potential
1189,1,29,29.0000000000000000,11,4,5,9,Champions
3474,1,40,40.0000000000000000,11,4,4,8,Champions
2922,1,24,24.0000000000000000,11,4,5,9,Champions
229,1,79,79.0000000000000000,11,4,2,6,Loyal
3477,1,99,99.0000000000000000,11,4,1,5,Potential
630,1,90,90.0000000000000000,11,4,1,5,Potential
1028,1,90,90.0000000000000000,11,4,1,5,Potential
3695,1,41,41.0000000000000000,11,4,4,8,Champions
1158,1,66,66.0000000000000000,11,4,3,7,Loyal
3409,1,72,72.0000000000000000,11,4,2,6,Loyal
3550,1,34,34.0000000000000000,11,4,5,9,Champions
2401,1,88,88.0000000000000000,11,4,1,5,Potential
867,1,69,69.0000000000000000,11,4,2,6,Loyal
2337,1,94,94.0000000000000000,11,4,1,5,Potential
3292,1,51,51.0000000000000000,11,4,4,8,Champions
374,1,27,27.0000000000000000,11,4,5,9,Champions
750,1,71,71.0000000000000000,11,4,2,6,Loyal
3663,1,80,80.0000000000000000,11,4,2,6,Loyal
1042,1,25,25.0000000000000000,11,4,5,9,Champions
483,1,42,42.0000000000000000,11,4,4,8,Champions
493,1,62,62.0000000000000000,11,4,3,7,Loyal
2541,1,42,42.0000000000000000,11,4,4,8,Champions
3234,1,74,74.0000000000000000,11,4,2,6,Loyal
277,1,30,30.0000000000000000,11,4,5,9,Champions
405,1,93,93.0000000000000000,11,4,1,5,Potential
919,1,42,42.0000000000000000,11,4,4,8,Champions
544,1,98,98.0000000000000000,11,4,1,5,Potential
3244,1,99,99.0000000000000000,11,4,1,5,Potential
2758,1,98,98.0000000000000000,11,4,1,5,Potential
2118,1,28,28.0000000000000000,11,4,5,9,Champions
1343,1,43,43.0000000000000000,11,4,4,8,Champions
2828,1,96,96.0000000000000000,11,4,1,5,Potential
2954,1,82,82.0000000000000000,11,4,2,6,Loyal
226,1,22,22.0000000000000000,11,4,5,9,Champions
3255,1,31,31.0000000000000000,11,4,5,9,Champions
1854,1,67,67.0000000000000000,11,4,3,7,Loyal
1114,1,80,80.0000000000000000,11,4,2,6,Loyal
1453,1,25,25.0000000000000000,11,4,5,9,Champions
1898,1,97,97.0000000000000000,11,4,1,5,Potential
3417,1,53,53.0000000000000000,11,4,3,7,Loyal
2725,1,91,91.0000000000000000,11,4,1,5,Potential
1449,1,95,95.0000000000000000,11,4,1,5,Potential
824,1,27,27.0000000000000000,11,4,5,9,Champions
775,1,46,46.0000000000000000,11,4,4,8,Champions
834,1,68,68.0000000000000000,11,4,3,7,Loyal
3259,1,51,51.0000000000000000,11,4,4,8,Champions
261,1,57,57.0000000000000000,11,4,3,7,Loyal
1067,1,96,96.0000000000000000,11,4,1,5,Potential
1938,1,53,53.0000000000000000,11,4,3,7,Loyal
2884,1,48,48.0000000000000000,10,4,4,8,Champions
840,1,31,31.0000000000000000,10,4,5,9,Champions
1777,1,64,64.0000000000000000,10,4,3,7,Loyal
1788,1,38,38.0000000000000000,10,4,4,8,Champions
319,1,67,67.0000000000000000,10,5,3,8,Champions
183,1,96,96.0000000000000000,10,5,1,6,Loyal
1505,1,80,80.0000000000000000,10,5,2,7,Loyal
3195,1,52,52.0000000000000000,10,5,3,8,Champions
38,1,45,45.0000000000000000,10,5,4,9,Champions
1149,1,66,66.0000000000000000,10,5,3,8,Champions
1290,1,24,24.0000000000000000,10,5,5,10,Champions
2696,1,92,92.0000000000000000,10,5,1,6,Loyal
1593,1,83,83.0000000000000000,10,5,2,7,Loyal
2798,1,42,42.0000000000000000,10,5,4,9,Champions
2546,1,50,50.0000000000000000,10,5,4,9,Champions
2773,1,94,94.0000000000000000,10,5,1,6,Loyal
2763,1,41,41.0000000000000000,10,5,4,9,Champions
1405,1,28,28.0000000000000000,10,5,5,10,Champions
3041,1,32,32.0000000000000000,10,5,5,10,Champions
3655,1,98,98.0000000000000000,10,5,1,6,Loyal
2266,1,94,94.0000000000000000,10,5,1,6,Loyal
2332,1,77,77.0000000000000000,10,5,2,7,Loyal
795,1,50,50.0000000000000000,10,5,4,9,Champions
3086,1,50,50.0000000000000000,10,5,4,9,Champions
3284,1,24,24.0000000000000000,10,5,5,10,Champions
2333,1,53,53.0000000000000000,10,5,3,8,Champions
3171,1,41,41.0000000000000000,10,5,4,9,Champions
644,1,57,57.0000000000000000,10,5,3,8,Champions
2811,1,31,31.0000000000000000,10,5,5,10,Champions
389,1,82,82.0000000000000000,10,5,2,7,Loyal
566,1,43,43.0000000000000000,10,5,4,9,Champions
1054,1,70,70.0000000000000000,10,5,2,7,Loyal
2312,1,28,28.0000000000000000,10,5,5,10,Champions
3755,1,41,41.0000000000000000,10,5,4,9,Champions
2518,1,38,38.0000000000000000,10,5,4,9,Champions
2570,1,75,75.0000000000000000,10,5,2,7,Loyal
2202,1,25,25.0000000000000000,10,5,5,10,Champions
1863,1,36,36.0000000000000000,10,5,4,9,Champions
3537,1,21,21.0000000000000000,10,5,5,10,Champions
1894,1,20,20.0000000000000000,10,5,5,10,Champions
621,1,89,89.0000000000000000,10,5,1,6,Loyal
2299,1,87,87.0000000000000000,10,5,1,6,Loyal
3777,1,25,25.0000000000000000,10,5,5,10,Champions
1675,1,56,56.0000000000000000,10,5,3,8,Champions
3694,1,46,46.0000000000000000,10,5,4,9,Champions
2448,1,47,47.0000000000000000,10,5,4,9,Champions
581,1,80,80.0000000000000000,10,5,2,7,Loyal
1367,1,40,40.0000000000000000,10,5,4,9,Champions
1492,1,54,54.0000000000000000,10,5,3,8,Champions
3327,1,95,95.0000000000000000,10,5,1,6,Loyal
2336,1,37,37.0000000000000000,10,5,4,9,Champions
3768,1,51,51.0000000000000000,10,5,4,9,Champions
875,1,65,65.0000000000000000,10,5,3,8,Champions
3722,1,60,60.0000000000000000,10,5,3,8,Champions
1741,1,21,21.0000000000000000,10,5,5,10,Champions
627,1,79,79.0000000000000000,10,5,2,7,Loyal
2051,1,96,96.0000000000000000,10,5,1,6,Loyal
966,1,55,55.0000000000000000,10,5,3,8,Champions
2719,1,90,90.0000000000000000,10,5,1,6,Loyal
3045,1,67,67.0000000000000000,10,5,3,8,Champions
2029,1,84,84.0000000000000000,10,5,2,7,Loyal
1304,1,32,32.0000000000000000,10,5,5,10,Champions
2892,1,73,73.0000000000000000,10,5,2,7,Loyal
603,1,58,58.0000000000000000,10,5,3,8,Champions
3000,1,48,48.0000000000000000,10,5,4,9,Champions
2389,1,68,68.0000000000000000,10,5,2,7,Loyal
1998,1,25,25.0000000000000000,10,5,5,10,Champions
1126,1,90,90.0000000000000000,10,5,1,6,Loyal
12,1,68,68.0000000000000000,10,5,3,8,Champions
2808,1,100,100.0000000000000000,10,5,1,6,Loyal
996,1,80,80.0000000000000000,10,5,2,7,Loyal
1929,1,92,92.0000000000000000,10,5,1,6,Loyal
400,1,35,35.0000000000000000,10,5,5,10,Champions
3216,1,90,90.0000000000000000,10,5,1,6,Loyal
482,1,88,88.0000000000000000,10,5,1,6,Loyal
2276,1,24,24.0000000000000000,10,5,5,10,Champions
2305,1,73,73.0000000000000000,9,5,2,7,Loyal
2972,1,100,100.0000000000000000,9,5,1,6,Loyal
717,1,29,29.0000000000000000,9,5,5,10,Champions
2193,1,35,35.0000000000000000,9,5,5,10,Champions
251,1,25,25.0000000000000000,9,5,5,10,Champions
3476,1,88,88.0000000000000000,9,5,1,6,Loyal
329,1,50,50.0000000000000000,9,5,4,9,Champions
1568,1,33,33.0000000000000000,9,5,5,10,Champions
2800,1,89,89.0000000000000000,9,5,1,6,Loyal
2960,1,28,28.0000000000000000,9,5,5,10,Champions
594,1,35,35.0000000000000000,9,5,5,10,Champions
1946,1,38,38.0000000000000000,9,5,4,9,Champions
3116,1,53,53.0000000000000000,9,5,3,8,Champions
2510,1,48,48.0000000000000000,9,5,4,9,Champions
3559,1,94,94.0000000000000000,9,5,1,6,Loyal
2927,1,82,82.0000000000000000,9,5,2,7,Loyal
2159,1,84,84.0000000000000000,9,5,2,7,Loyal
270,1,44,44.0000000000000000,9,5,4,9,Champions
3034,1,56,56.0000000000000000,9,5,3,8,Champions
1923,1,63,63.0000000000000000,9,5,3,8,Champions
1334,1,69,69.0000000000000000,9,5,2,7,Loyal
1847,1,53,53.0000000000000000,9,5,3,8,Champions
1497,1,98,98.0000000000000000,9,5,1,6,Loyal
3232,1,97,97.0000000000000000,9,5,1,6,Loyal
3385,1,24,24.0000000000000000,9,5,5,10,Champions
2321,1,55,55.0000000000000000,9,5,3,8,Champions
3423,1,91,91.0000000000000000,9,5,1,6,Loyal
115,1,95,95.0000000000000000,9,5,1,6,Loyal
283,1,94,94.0000000000000000,9,5,1,6,Loyal
1856,1,76,76.0000000000000000,9,5,2,7,Loyal
1772,1,82,82.0000000000000000,9,5,2,7,Loyal
2132,1,52,52.0000000000000000,9,5,3,8,Champions
3102,1,82,82.0000000000000000,9,5,2,7,Loyal
3395,1,98,98.0000000000000000,9,5,1,6,Loyal
2178,1,93,93.0000000000000000,9,5,1,6,Loyal
1867,1,44,44.0000000000000000,9,5,4,9,Champions
2594,1,36,36.0000000000000000,9,5,4,9,Champions
2172,1,98,98.0000000000000000,9,5,1,6,Loyal
3778,1,65,65.0000000000000000,9,5,3,8,Champions
1713,1,87,87.0000000000000000,9,5,1,6,Loyal
3570,1,94,94.0000000000000000,9,5,1,6,Loyal
2479,1,93,93.0000000000000000,9,5,1,6,Loyal
2584,1,93,93.0000000000000000,9,5,1,6,Loyal
3869,1,29,29.0000000000000000,9,5,5,10,Champions
2189,1,54,54.0000000000000000,9,5,3,8,Champions
587,1,20,20.0000000000000000,9,5,5,10,Champions
2373,1,39,39.0000000000000000,9,5,4,9,Champions
2854,1,48,48.0000000000000000,9,5,4,9,Champions
2981,1,93,93.0000000000000000,9,5,1,6,Loyal
2669,1,75,75.0000000000000000,9,5,2,7,Loyal
506,1,63,63.0000000000000000,9,5,3,8,Champions
1161,1,42,42.0000000000000000,9,5,4,9,Champions
3095,1,59,59.0000000000000000,9,5,3,8,Champions
676,1,86,86.0000000000000000,9,5,1,6,Loyal
180,1,31,31.0000000000000000,9,5,5,10,Champions
909,1,99,99.0000000000000000,9,5,1,6,Loyal
589,1,60,60.0000000000000000,9,5,3,8,Champions
3863,1,49,49.0000000000000000,9,5,4,9,Champions
1796,1,20,20.0000000000000000,9,5,5,10,Champions
2710,1,54,54.0000000000000000,9,5,3,8,Champions
1974,1,20,20.0000000000000000,9,5,5,10,Champions
3168,1,78,78.0000000000000000,9,5,2,7,Loyal
3150,1,40,40.0000000000000000,9,5,4,9,Champions
112,1,75,75.0000000000000000,9,5,2,7,Loyal
2576,1,96,96.0000000000000000,9,5,1,6,Loyal
1153,1,49,49.0000000000000000,8,5,4,9,Champions
946,1,38,38.0000000000000000,8,5,4,9,Champions
2604,1,58,58.0000000000000000,8,5,3,8,Champions
1390,1,72,72.0000000000000000,8,5,2,7,Loyal
3842,1,57,57.0000000000000000,8,5,3,8,Champions
3254,1,60,60.0000000000000000,8,5,3,8,Champions
1720,1,39,39.0000000000000000,8,5,4,9,Champions
3010,1,73,73.0000000000000000,8,5,2,7,Loyal
1628,1,21,21.0000000000000000,8,5,5,10,Champions
749,1,39,39.0000000000000000,8,5,4,9,Champions
1779,1,94,94.0000000000000000,8,5,1,6,Loyal
777,1,60,60.0000000000000000,8,5,3,8,Champions
2008,1,25,25.0000000000000000,8,5,5,10,Champions
2874,1,40,40.0000000000000000,8,5,4,9,Champions
928,1,78,78.0000000000000000,8,5,2,7,Loyal
1253,1,41,41.0000000000000000,8,5,4,9,Champions
3564,1,90,90.0000000000000000,8,5,1,6,Loyal
3237,1,84,84.0000000000000000,8,5,2,7,Loyal
1859,1,69,69.0000000000000000,8,5,2,7,Loyal
985,1,78,78.0000000000000000,8,5,2,7,Loyal
815,1,62,62.0000000000000000,8,5,3,8,Champions
2484,1,96,96.0000000000000000,8,5,1,6,Loyal
1428,1,90,90.0000000000000000,8,5,1,6,Loyal
3690,1,30,30.0000000000000000,8,5,5,10,Champions
1532,1,83,83.0000000000000000,8,5,2,7,Loyal
164,1,67,67.0000000000000000,8,5,3,8,Champions
1881,1,33,33.0000000000000000,8,5,5,10,Champions
3689,1,91,91.0000000000000000,8,5,1,6,Loyal
771,1,54,54.0000000000000000,8,5,3,8,Champions
2566,1,43,43.0000000000000000,8,5,4,9,Champions
1536,1,74,74.0000000000000000,8,5,2,7,Loyal
9,1,97,97.0000000000000000,8,5,1,6,Loyal
776,1,53,53.0000000000000000,8,5,3,8,Champions
1332,1,91,91.0000000000000000,8,5,1,6,Loyal
2283,1,97,97.0000000000000000,8,5,1,6,Loyal
3720,1,91,91.0000000000000000,8,5,1,6,Loyal
1648,1,78,78.0000000000000000,8,5,2,7,Loyal
1584,1,92,92.0000000000000000,8,5,1,6,Loyal
2016,1,82,82.0000000000000000,8,5,2,7,Loyal
3829,1,82,82.0000000000000000,8,5,2,7,Loyal
1564,1,44,44.0000000000000000,8,5,4,9,Champions
1569,1,76,76.0000000000000000,8,5,2,7,Loyal
1282,1,81,81.0000000000000000,8,5,2,7,Loyal
16,1,81,81.0000000000000000,8,5,2,7,Loyal
1105,1,28,28.0000000000000000,8,5,5,10,Champions
660,1,52,52.0000000000000000,8,5,3,8,Champions
3752,1,97,97.0000000000000000,8,5,1,6,Loyal
1209,1,100,100.0000000000000000,8,5,1,6,Loyal
219,1,45,45.0000000000000000,8,5,4,9,Champions
1104,1,23,23.0000000000000000,8,5,5,10,Champions
1838,1,77,77.0000000000000000,8,5,2,7,Loyal
512,1,46,46.0000000000000000,8,5,4,9,Champions
1928,1,29,29.0000000000000000,8,5,5,10,Champions
2759,1,98,98.0000000000000000,8,5,1,6,Loyal
3315,1,94,94.0000000000000000,8,5,1,6,Loyal
2413,1,51,51.0000000000000000,8,5,4,9,Champions
1591,1,80,80.0000000000000000,8,5,2,7,Loyal
3376,1,98,98.0000000000000000,8,5,1,6,Loyal
1376,1,31,31.0000000000000000,8,5,5,10,Champions
2307,1,78,78.0000000000000000,8,5,2,7,Loyal
770,1,100,100.0000000000000000,8,5,1,6,Loyal
1385,1,96,96.0000000000000000,8,5,1,6,Loyal
3857,1,78,78.0000000000000000,8,5,2,7,Loyal
2194,1,78,78.0000000000000000,8,5,2,7,Loyal
926,1,88,88.0000000000000000,8,5,1,6,Loyal
1249,1,37,37.0000000000000000,8,5,4,9,Champions
503,1,30,30.0000000000000000,8,5,5,10,Champions
2713,1,95,95.0000000000000000,7,5,1,6,Loyal
3053,1,38,38.0000000000000000,7,5,4,9,Champions
1831,1,80,80.0000000000000000,7,5,2,7,Loyal
2113,1,68,68.0000000000000000,7,5,2,7,Loyal
395,1,29,29.0000000000000000,7,5,5,10,Champions
3535,1,83,83.0000000000000000,7,5,2,7,Loyal
3365,1,33,33.0000000000000000,7,5,5,10,Champions
1508,1,86,86.0000000000000000,7,5,1,6,Loyal
1201,1,22,22.0000000000000000,7,5,5,10,Champions
1697,1,69,69.0000000000000000,7,5,2,7,Loyal
3029,1,100,100.0000000000000000,7,5,1,6,Loyal
1578,1,34,34.0000000000000000,7,5,5,10,Champions
3563,1,36,36.0000000000000000,7,5,4,9,Champions
1023,1,41,41.0000000000000000,7,5,4,9,Champions
3151,1,25,25.0000000000000000,7,5,5,10,Champions
1048,1,36,36.0000000000000000,7,5,4,9,Champions
3489,1,27,27.0000000000000000,7,5,5,10,Champions
3109,1,69,69.0000000000000000,7,5,2,7,Loyal
3001,1,70,70.0000000000000000,7,5,2,7,Loyal
718,1,90,90.0000000000000000,7,5,1,6,Loyal
1960,1,90,90.0000000000000000,7,5,1,6,Loyal
28,1,56,56.0000000000000000,7,5,3,8,Champions
2836,1,84,84.0000000000000000,7,5,2,7,Loyal
1632,1,36,36.0000000000000000,7,5,4,9,Champions
2447,1,65,65.0000000000000000,7,5,3,8,Champions
1041,1,22,22.0000000000000000,7,5,5,10,Champions
516,1,67,67.0000000000000000,7,5,3,8,Champions
3026,1,60,60.0000000000000000,7,5,3,8,Champions
213,1,84,84.0000000000000000,7,5,2,7,Loyal
3877,1,85,85.0000000000000000,7,5,1,6,Loyal
2680,1,68,68.0000000000000000,7,5,3,8,Champions
1842,1,57,57.0000000000000000,7,5,3,8,Champions
373,1,85,85.0000000000000000,7,5,1,6,Loyal
1088,1,71,71.0000000000000000,7,5,2,7,Loyal
2317,1,39,39.0000000000000000,7,5,4,9,Champions
1711,1,59,59.0000000000000000,7,5,3,8,Champions
52,1,59,59.0000000000000000,7,5,3,8,Champions
2038,1,87,87.0000000000000000,7,5,1,6,Loyal
3066,1,59,59.0000000000000000,7,5,3,8,Champions
860,1,73,73.0000000000000000,7,5,2,7,Loyal
3261,1,36,36.0000000000000000,7,5,4,9,Champions
166,1,60,60.0000000000000000,7,5,3,8,Champions
2271,1,72,72.0000000000000000,7,5,2,7,Loyal
2992,1,71,71.0000000000000000,7,5,2,7,Loyal
1809,1,71,71.0000000000000000,7,5,2,7,Loyal
876,1,39,39.0000000000000000,7,5,4,9,Champions
2795,1,24,24.0000000000000000,7,5,5,10,Champions
2532,1,28,28.0000000000000000,7,5,5,10,Champions
2658,1,81,81.0000000000000000,7,5,2,7,Loyal
2424,1,81,81.0000000000000000,7,5,2,7,Loyal
2907,1,27,27.0000000000000000,7,5,5,10,Champions
365,1,88,88.0000000000000000,7,5,1,6,Loyal
3353,1,96,96.0000000000000000,7,5,1,6,Loyal
3037,1,58,58.0000000000000000,7,5,3,8,Champions
1629,1,64,64.0000000000000000,7,5,3,8,Champions
3673,1,81,81.0000000000000000,7,5,2,7,Loyal
2451,1,76,76.0000000000000000,7,5,2,7,Loyal
2335,1,79,79.0000000000000000,7,5,2,7,Loyal
1924,1,36,36.0000000000000000,7,5,4,9,Champions
3074,1,63,63.0000000000000000,7,5,3,8,Champions
1147,1,38,38.0000000000000000,7,5,4,9,Champions
924,1,24,24.0000000000000000,7,5,5,10,Champions
448,1,82,82.0000000000000000,7,5,2,7,Loyal
2481,1,91,91.0000000000000000,7,5,1,6,Loyal
3813,1,75,75.0000000000000000,7,5,2,7,Loyal
530,1,84,84.0000000000000000,6,5,2,7,Loyal
394,1,65,65.0000000000000000,6,5,3,8,Champions
471,1,63,63.0000000000000000,6,5,3,8,Champions
3880,1,63,63.0000000000000000,6,5,3,8,Champions
222,1,68,68.0000000000000000,6,5,2,7,Loyal
2777,1,62,62.0000000000000000,6,5,3,8,Champions
2616,1,62,62.0000000000000000,6,5,3,8,Champions
3027,1,70,70.0000000000000000,6,5,2,7,Loyal
1876,1,71,71.0000000000000000,6,5,2,7,Loyal
3186,1,71,71.0000000000000000,6,5,2,7,Loyal
2487,1,58,58.0000000000000000,6,5,3,8,Champions
3734,1,58,58.0000000000000000,6,5,3,8,Champions
1475,1,72,72.0000000000000000,6,5,2,7,Loyal
3435,1,72,72.0000000000000000,6,5,2,7,Loyal
3392,1,57,57.0000000000000000,6,5,3,8,Champions
3299,1,73,73.0000000000000000,6,5,2,7,Loyal
3393,1,74,74.0000000000000000,6,5,2,7,Loyal
207,1,55,55.0000000000000000,6,5,3,8,Champions
2605,1,54,54.0000000000000000,6,5,3,8,Champions
3379,1,75,75.0000000000000000,6,5,2,7,Loyal
1525,1,76,76.0000000000000000,6,5,2,7,Loyal
1644,1,77,77.0000000000000000,6,5,2,7,Loyal
